username,rejected,email,nickname,created,study,study_name,question14_item1,prolific_id,prolific_reminder,question1,Q_res_1,Q_res_2,Q_res_3,Q_hum_1,Q_hum_2,Q_hum_3,Q_ani_1,Q_ani_2,Q_ani_3,Q_lif_1,Q_lif_2,Q_lif_3,Q_dee_1,Q_dee_2,Q_dee_3,rt_general info,rt_demographics,rt_intro_to_mem_qs,"rt_Restoring a Coral Reef, memory questions","rt_Hummingbird, memory questions","rt_Animal Encounter, memory questions","rt_Life of a Tree, memory questions","rt_Restoring a Coral Reef, memory questions",survey_page_changed_to_general info,duration_seconds,duration_readable,user_at_start,PROLIFIC_PID,STUDY_ID,SESSION_ID,study_url,textxr_participant_id,textxr_uuid,order_general info,survey_page_changed_to_demographics,order_demographics,survey_page_changed_to_intro_to_mem_qs,order_intro_to_mem_qs,survey_page_changed_to_demographics_1,rt_demographics_1,survey_page_changed_to_intro_to_mem_qs_1,rt_intro_to_mem_qs_1,"survey_page_changed_to_Restoring a Coral Reef, memory questions","order_Restoring a Coral Reef, memory questions","survey_page_changed_to_Hummingbird, memory questions","order_Hummingbird, memory questions","survey_page_changed_to_Animal Encounter, memory questions","order_Animal Encounter, memory questions","survey_page_changed_to_Life of a Tree, memory questions","order_Life of a Tree, memory questions","survey_page_changed_to_Restoring a Coral Reef, memory questions_1",internal_id,"rt_Restoring a Coral Reef, memory questions_1","survey_page_changed_to_Hummingbird, memory questions_1","rt_Hummingbird, memory questions_1","survey_page_changed_to_Restoring a Coral Reef, memory questions_1_2","rt_Restoring a Coral Reef, memory questions_1_2",rt_general info_1,pageNumber,order_general info_1,order_demographics_1,survey_page_changed_to_intro_to_mem_qs_1_2,rt_intro_to_mem_qs_1_2,"survey_page_changed_to_Restoring a Coral Reef, memory questions_1_2_3","rt_Restoring a Coral Reef, memory questions_1_2_3","survey_page_changed_to_Life of a Tree, memory questions_1","rt_Life of a Tree, memory questions_1","survey_page_changed_to_Animal Encounter, memory questions_1","rt_Animal Encounter, memory questions_1",survey_page_changed_to_demographics_1_2,rt_demographics_1_2,testxr_participant_id,testxr_uuid,survey_page_changed_to_general info_1,rt_general info_1_2,survey_page_changed_to_demographics_1_2_3,rt_demographics_1_2_3
﻿,0,,,2023-12-19 22:52:42.781923,0b11ede2-83ef-4c8a-aff9-eaba8fecf84d,instagram_1month_BBC__underserved_flat,1,60cb548814e8520d9069e354,,,-3,-1,1,-2,1,1,1,1,1,-1,1,1,1,1,-2,5,3,6,27,21,,21,27,,121,2m:1s,AnonymousUser,60cb548814e8520d9069e354,647e18032426740806fd3334,65821eae2c738ac64522989f,https://testxr.org/projects/survey/prolific/0b11ede2-83ef-4c8a-aff9-eaba8fecf84d/?PROLIFIC_PID=60cb548814e8520d9069e354&STUDY_ID=647e18032426740806fd3334&SESSION_ID=65821eae2c738ac64522989f,,,1,5,2,8,3,,,,,56,6,14,4,105,,35,5,83,20114,22,,,,,,,,,,,,,,,,,,,None,c90f6810-f01e-4577-a6e8-e474aa621dec,,,,
﻿,0,,,2023-12-19 23:52:48.385327,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,630383c7944b3a58a9df92b5,,,1,-3,1,-3,1,1,1,1,1,1,1,1,-2,-2,-1,21,6,5,21,24,19,19,21,,143,2m:23s,AnonymousUser,630383c7944b3a58a9df92b5,657c4c6943444160a93e1a18,65822cb6482b8f0079707c6b,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=630383c7944b3a58a9df92b5&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=65822cb6482b8f0079707c6b,,,1,21,2,27,3,,,,,32,4,53,5,77,6,96,7,115,20117,,,,,,,,,,,,,,,,,,,,None,05e3f9c2-4323-4e4b-8412-25ab4bbda9cd,,,,
﻿,0,,,2023-12-20 06:42:53.427078,0b11ede2-83ef-4c8a-aff9-eaba8fecf84d,instagram_1month_BBC__underserved_flat,1,61005780eec70fef62514a96,,,1,1,-1,-1,1,1,1,-1,-2,1,-2,-1,-2,-3,1,12,18,1,34,19,41,,34,,161,2m:41s,AnonymousUser,61005780eec70fef62514a96,647e18032426740806fd3334,65828cd4d1722f4e70844fdc,https://testxr.org/projects/survey/prolific/0b11ede2-83ef-4c8a-aff9-eaba8fecf84d/?PROLIFIC_PID=61005780eec70fef62514a96&STUDY_ID=647e18032426740806fd3334&SESSION_ID=65828cd4d1722f4e70844fdc,,,1,12,2,30,3,,,,,31,4,106,6,65,5,144,,125,20119,19,,,,,,,,,,,,,,,,,,,None,29b24c4d-0b3b-4642-afc0-ddf592845a26,,,,
﻿,0,,,2023-12-20 14:16:01.528531,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,5eef7358d814bd20564c70ac,,,-3,-3,1,-2,1,-1,-3,-3,1,-1,-3,-1,-2,1,-1,5,4,8,9,18,3,16,9,,70,1m:10s,AnonymousUser,5eef7358d814bd20564c70ac,657c4c6943444160a93e1a18,6582f70fa2e394d6e8f39cfa,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=5eef7358d814bd20564c70ac&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=6582f70fa2e394d6e8f39cfa,,,1,5,2,9,3,,,,,51,6,17,4,60,7,35,5,63,20124,,,,,,,,,,,,,,,,,,,,None,ef6735ce-980a-4c05-9a78-cc5cbaf6d052,,,,
﻿,0,,,2023-12-20 20:46:01.704181,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,62e174454a461d00781acfe1,,,-3,-1,1,-3,1,1,1,1,1,-1,1,1,-2,1,-3,6,11,13,53,59,41,67,53,,291,4m:51s,AnonymousUser,62e174454a461d00781acfe1,657c4c6943444160a93e1a18,6583527086f652bb96881e1c,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=62e174454a461d00781acfe1&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=6583527086f652bb96881e1c,,,1,6,2,17,3,,,,,97,5,191,7,150,6,30,4,250,20130,,,,,,,,,,,,,,,,,,,,None,4bc399c5-2fc0-4e64-9b4f-a6eeb443ac74,,,,
﻿,0,,,2023-12-20 21:09:15.353749,0b11ede2-83ef-4c8a-aff9-eaba8fecf84d,instagram_1month_BBC__underserved_flat,1,6101652deeafbb4a9f346388,,,1,-2,-3,-1,1,-2,-3,1,-2,1,-1,1,-2,1,-3,6,11,4,40,16,14,70,40,,185,3m:5s,AnonymousUser,6101652deeafbb4a9f346388,647e18032426740806fd3334,658357e79b37730b3a933c00,https://testxr.org/projects/survey/prolific/0b11ede2-83ef-4c8a-aff9-eaba8fecf84d/?PROLIFIC_PID=6101652deeafbb4a9f346388&STUDY_ID=647e18032426740806fd3334&SESSION_ID=658357e79b37730b3a933c00,,,1,7,2,18,3,,,,,108,6,92,5,148,7,22,4,162,20131,,,,,,,,,,,,,,,,,,,,None,0c3291c8-d375-4e7c-9b0c-da892580a496,,,,
﻿,0,,,2023-12-21 01:01:32.772732,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,5f37fa1b9621ea2b49df7533,,,,-3,-3,1,-2,-1,1,1,-2,1,-1,1,-2,-2,1,24,6,12,42,,26,27,42,,193,3m:13s,AnonymousUser,5f37fa1b9621ea2b49df7533,657c4c6943444160a93e1a18,65838e4ea0cb41561b8e5b5a,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=5f37fa1b9621ea2b49df7533&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=65838e4ea0cb41561b8e5b5a,,,1,24,2,30,3,,,,,95,6,165,,69,5,42,4,137,20134,28,,,,,,,,,,,,,,,,,,,None,9dda6477-ff68-4ed5-8b75-759b1c29e4be,,,,
﻿,0,,,2023-12-21 10:47:20.196885,e03f3a20-7337-42ef-b403-c7205f71d6f5,instagram_1month_BBC__flat,1,64404b98fae5f4fcdefe71af,,,-3,-1,1,1,1,-3,1,-3,1,-2,-1,1,-2,1,-1,9,10,3,8,16,15,13,8,,86,1m:26s,AnonymousUser,64404b98fae5f4fcdefe71af,647e1923e8479d52e088a84c,658417a5302398fd31dc7963,https://testxr.org/projects/survey/prolific/e03f3a20-7337-42ef-b403-c7205f71d6f5/?PROLIFIC_PID=64404b98fae5f4fcdefe71af&STUDY_ID=647e1923e8479d52e088a84c&SESSION_ID=658417a5302398fd31dc7963,,,1,9,2,19,3,,,,,53,6,22,4,38,5,61,7,74,20137,,,,,,,,,,,,,,,,,,,,None,78ec6796-808c-4412-a4d6-07938de0befe,,,,
﻿,0,,,2023-12-21 18:16:30.643098,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,5e954b384491ad117052cd48,,,1,1,-1,-3,-2,1,1,-3,1,-2,1,-1,-2,1,1,6,4,2,40,,14,15,40,10,145,2m:25s,AnonymousUser,5e954b384491ad117052cd48,657c4c6943444160a93e1a18,658480f0978052080941d181,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=5e954b384491ad117052cd48&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=658480f0978052080941d181,,,1,6,2,22,3,17,5,34,4,38,4,131,,102,5,116,6,78,20140,24,,,,,7,,,,,,,,,,,,24,1,None,08a9cf06-1fe0-4ace-b8cf-1d5df8f09848,25,4,29,5
﻿,0,,,2023-12-21 19:01:41.633121,bf7dd5a7-0069-480b-8996-c8adef714521,instagram_1month_BBC__ar,1,5af3aa0e97a14300017d3c6e,,,1,-2,1,-1,1,-3,1,1,1,-1,-2,-1,-2,-1,-2,18,2,3,25,19,19,19,25,,136,2m:16s,AnonymousUser,5af3aa0e97a14300017d3c6e,647e17c51e8a3d081bc279dc,65848b78d8b78138039962ec,https://testxr.org/projects/survey/prolific/bf7dd5a7-0069-480b-8996-c8adef714521/?PROLIFIC_PID=5af3aa0e97a14300017d3c6e&STUDY_ID=647e17c51e8a3d081bc279dc&SESSION_ID=65848b78d8b78138039962ec,,,1,18,2,20,3,23,14,37,5,42,4,86,6,105,7,67,5,124,20141,,,,,,,,,,,,,,,,,,,,None,1029be6b-4a43-4232-ba90-5f4e6c36150a,,,,
﻿,0,,,2023-12-22 02:18:41.934974,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,60fcbc0b079e2cfc50954745,,,1,-1,1,-2,1,1,1,1,-2,1,1,1,1,1,-2,11,17,8,54,37,,38,54,,269,4m:29s,AnonymousUser,60fcbc0b079e2cfc50954745,657c4c6943444160a93e1a18,6584f1eeb4246e07e0241158,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=60fcbc0b079e2cfc50954745&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=6584f1eeb4246e07e0241158,,,1,11,2,28,3,,,,,36,4,183,6,220,,145,5,90,20144,55,,,,,,,,,,,,,,,,,,,None,fe2244a6-a661-4d45-8ad3-250179c464b6,,,,
﻿,0,,,2023-12-22 16:11:31.769490,e03f3a20-7337-42ef-b403-c7205f71d6f5,instagram_1month_BBC__flat,1,5d91d26b80e407001a2d7e46,,,1,1,1,1,1,-1,1,1,1,1,1,1,1,-2,1,27,11,11,67,79,80,89,67,,491,8m:11s,AnonymousUser,5d91d26b80e407001a2d7e46,647e1923e8479d52e088a84c,6585b50f4590101ef53e14fc,https://testxr.org/projects/survey/prolific/e03f3a20-7337-42ef-b403-c7205f71d6f5/?PROLIFIC_PID=5d91d26b80e407001a2d7e46&STUDY_ID=647e1923e8479d52e088a84c&SESSION_ID=6585b50f4590101ef53e14fc,,,1,27,2,38,3,,,,,217,6,138,5,284,7,49,4,364,20146,,,,,,,,,,,,,,,,,,,,None,3e8ac381-2cbf-4ebf-a958-38dd74591bcf,,,,
﻿,0,,,2023-12-22 17:16:28.650577,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,63ee59dc6e5fbabca14d3d16,,,1,-1,-2,-1,1,1,-3,1,1,1,-1,1,-1,-3,1,5,13,3,38,,25,25,38,,165,2m:45s,AnonymousUser,63ee59dc6e5fbabca14d3d16,657c4c6943444160a93e1a18,6585c45c1b35dfdd5f7767cf,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=63ee59dc6e5fbabca14d3d16&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=6585c45c1b35dfdd5f7767cf,,,1,5,2,18,3,,,,,71,6,144,,46,5,21,4,109,20147,35,,,,,,,,,,,,,,,,,,,None,21ab320a-f102-4228-8bac-9f50dbf9dea6,,,,
﻿,0,,,2023-12-23 15:43:16.442162,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,5f303f0418d834478a4b3554,,,-1,1,1,-2,1,1,1,1,1,1,-1,1,-2,-3,-2,9,16,5,28,36,,36,28,,183,3m:3s,AnonymousUser,5f303f0418d834478a4b3554,657c4c6943444160a93e1a18,6586fffff817f93597addb7f,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=5f303f0418d834478a4b3554&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=6586fffff817f93597addb7f,,,1,9,2,25,3,,,,,102,6,66,5,153,,30,4,130,20153,23,,,,,,,,,,,,,,,,,,,None,8d1a3a97-7dc2-4170-a5f3-ab786571d67d,,,,
﻿,0,,,2023-12-23 20:44:02.587744,0b11ede2-83ef-4c8a-aff9-eaba8fecf84d,instagram_1month_BBC__underserved_flat,1,5e91a4aff3d8214d408c4855,,,-2,-1,-3,-1,-1,-2,-2,-3,1,1,-1,-1,1,-2,-3,16,4,1,19,15,18,20,19,,101,1m:41s,AnonymousUser,5e91a4aff3d8214d408c4855,647e18032426740806fd3334,65874673903b42054194405b,https://testxr.org/projects/survey/prolific/0b11ede2-83ef-4c8a-aff9-eaba8fecf84d/?PROLIFIC_PID=5e91a4aff3d8214d408c4855&STUDY_ID=647e18032426740806fd3334&SESSION_ID=65874673903b42054194405b,,,1,16,2,20,3,,,,,21,4,58,6,40,5,73,7,93,20154,,,,,,,,,,,,,,,,,,,,None,30448e0e-c590-4fce-a988-c2f387cb3cd6,,,,
﻿,0,,,2023-12-24 23:02:53.584495,e03f3a20-7337-42ef-b403-c7205f71d6f5,instagram_1month_BBC__flat,1,63ea497522ab8dac66f07e6d,,,-3,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,14,6,2,31,,33,17,31,,161,2m:41s,AnonymousUser,63ea497522ab8dac66f07e6d,647e1923e8479d52e088a84c,6588b885f6faf8e4a400a57f,https://testxr.org/projects/survey/prolific/e03f3a20-7337-42ef-b403-c7205f71d6f5/?PROLIFIC_PID=63ea497522ab8dac66f07e6d&STUDY_ID=647e1923e8479d52e088a84c&SESSION_ID=6588b885f6faf8e4a400a57f,,,1,14,2,20,3,,,,,72,6,140,,39,5,22,4,103,20162,37,,,,,,,,,,,,,,,,,,,None,346a57f2-b984-4114-bf07-ed97f64657e8,,,,
﻿,0,,,2023-12-25 23:05:54.526806,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,5fda96307541e7747d449a83,,,-2,-1,-1,-2,1,1,1,1,1,1,1,-1,-2,-1,-2,21,7,6,25,52,33,,25,,201,3m:21s,AnonymousUser,5fda96307541e7747d449a83,657c4c6943444160a93e1a18,658a0ab10dba0f13afa40292,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=5fda96307541e7747d449a83&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=658a0ab10dba0f13afa40292,,,1,21,2,28,3,,,,,34,4,92,6,59,5,170,,144,20166,26,,,,,,,,,,,,,,,,,,,None,b813026a-ef5b-498c-b9c2-0faaf2beba33,,,,
﻿,0,,,2023-12-26 15:54:16.927516,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,5fa6ad4833546a3096d64729,,,1,-2,-1,-2,-2,1,1,1,1,1,1,1,-3,1,1,13,8,6,38,,39,23,38,,203,3m:23s,AnonymousUser,5fa6ad4833546a3096d64729,657c4c6943444160a93e1a18,658af70ed4ec02276dedc80f,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=5fa6ad4833546a3096d64729&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=658af70ed4ec02276dedc80f,,,1,13,2,21,3,,,,,66,5,163,,27,4,104,6,127,20170,36,,,,,,,,,,,,,,,,,,,None,f4995e88-5902-4c0e-acaa-0a2f58b41e40,,,,
﻿,0,,,2023-12-26 17:55:32.040002,0b11ede2-83ef-4c8a-aff9-eaba8fecf84d,instagram_1month_BBC__underserved_flat,1,602c1f715e466a4985a5776f,,,1,-2,-3,1,1,-2,1,1,1,-1,1,-1,-2,-2,-3,9,9,2,11,23,,17,11,,113,1m:53s,AnonymousUser,602c1f715e466a4985a5776f,647e18032426740806fd3334,658b138410c582df1d70be1e,https://testxr.org/projects/survey/prolific/0b11ede2-83ef-4c8a-aff9-eaba8fecf84d/?PROLIFIC_PID=602c1f715e466a4985a5776f&STUDY_ID=647e18032426740806fd3334&SESSION_ID=658b138410c582df1d70be1e,,,1,9,2,18,3,,,,,20,4,66,6,89,,48,5,31,20171,17,,,,,,,,,,,,,,,,,,,None,8bf64f01-b834-4c7f-b2e6-33394a510f1b,,,,
﻿,0,,,2023-12-27 21:00:41.953355,e03f3a20-7337-42ef-b403-c7205f71d6f5,instagram_1month_BBC__flat,1,64135b04961f6ef6b66bb11f,,,-3,1,-3,,-1,1,-1,1,-1,-1,1,-1,-1,1,-2,5,11,9,33,11,,33,33,,114,1m:54s,AnonymousUser,64135b04961f6ef6b66bb11f,647e1923e8479d52e088a84c,658c9062b2d6553b9514df55,https://testxr.org/projects/survey/prolific/e03f3a20-7337-42ef-b403-c7205f71d6f5/?PROLIFIC_PID=64135b04961f6ef6b66bb11f&STUDY_ID=647e1923e8479d52e088a84c&SESSION_ID=658c9062b2d6553b9514df55,,,1,5,2,16,3,,,,,25,4,91,6,108,,58,5,102,20180,6,,,,,,,,,,,,,,,,,,,None,d00a23bd-c680-4651-b19f-ad13e1711546,,,,
﻿,0,,,2023-12-28 17:57:08.379637,0b11ede2-83ef-4c8a-aff9-eaba8fecf84d,instagram_1month_BBC__underserved_flat,1,61413c236b583e1165799d8e,,,-3,-1,1,-2,1,-3,-1,,-1,1,1,,-2,1,-3,20,6,,34,15,66,22,34,,187,3m:7s,AnonymousUser,61413c236b583e1165799d8e,647e18032426740806fd3334,658db6d5bdba104b3bb2c505,https://testxr.org/projects/survey/prolific/0b11ede2-83ef-4c8a-aff9-eaba8fecf84d/?PROLIFIC_PID=61413c236b583e1165799d8e&STUDY_ID=647e18032426740806fd3334&SESSION_ID=658db6d5bdba104b3bb2c505,,,1,20,2,26,3,,,,,92,5,126,6,26,4,141,7,163,20187,,,,,,,,,,,,,,,,,,,,None,8ee9c192-77aa-44bb-94de-862383b92296,,,,
﻿,0,,,2023-12-29 00:54:27.971475,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,60fe5c33f291d6b48032ba98,,,1,1,1,-3,1,-3,1,1,-3,1,-2,1,-2,1,-1,9,6,7,41,21,123,,41,,262,4m:22s,AnonymousUser,60fe5c33f291d6b48032ba98,657c4c6943444160a93e1a18,658e18afca5456a57fb2afbe,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=60fe5c33f291d6b48032ba98&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=658e18afca5456a57fb2afbe,,,1,9,2,15,3,,,,,22,4,63,5,111,6,234,,84,20190,27,,,,,,,,,,,,,,,,,,,None,85605ff9-b363-4896-aca5-9a59e9a4a91f,,,,
﻿,0,,,2023-12-30 04:21:58.416891,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,610247cdbc9b348fd6601cb3,,,1,-2,1,-3,1,-2,1,1,1,-2,1,1,-2,-1,-3,30,8,8,60,117,40,,60,,369,6m:9s,AnonymousUser,610247cdbc9b348fd6601cb3,657c4c6943444160a93e1a18,658f9ac07e17c353b85538ed,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=610247cdbc9b348fd6601cb3&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=658f9ac07e17c353b85538ed,,,1,30,2,38,3,,,,,163,5,46,4,223,6,323,,263,20197,60,,,,,,,,,,,,,,,,,,,None,646f9e27-e9d4-41e8-8f11-6ff96ebec80b,,,,
﻿,0,,,2023-12-30 16:52:50.862810,0b11ede2-83ef-4c8a-aff9-eaba8fecf84d,instagram_1month_BBC__underserved_flat,1,5f5069c6af6c8c1eacfe799a,,,-3,-2,1,-3,-2,1,1,1,-2,-2,1,-1,1,-3,1,6,10,4,97,33,40,,97,,272,4m:32s,AnonymousUser,5f5069c6af6c8c1eacfe799a,647e18032426740806fd3334,65904ad0acd5710c94c0c03e,https://testxr.org/projects/survey/prolific/0b11ede2-83ef-4c8a-aff9-eaba8fecf84d/?PROLIFIC_PID=5f5069c6af6c8c1eacfe799a&STUDY_ID=647e18032426740806fd3334&SESSION_ID=65904ad0acd5710c94c0c03e,,,1,6,2,16,3,,,,,93,6,20,4,53,5,238,,190,20203,48,,,,,,,,,,,,,,,,,,,None,9018c711-9e2e-429f-9c96-3d5797caa386,,,,
﻿,0,,,2023-12-31 22:59:56.508161,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,60650e72f3359295eb889c0f,,,-3,-1,-1,1,1,-3,1,-1,-3,-2,-1,1,-2,-1,1,10,8,7,29,36,,23,29,,171,2m:51s,AnonymousUser,60650e72f3359295eb889c0f,657c4c6943444160a93e1a18,6591f25c5852b47f40b19465,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=60650e72f3359295eb889c0f&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=6591f25c5852b47f40b19465,,,1,10,2,18,3,,,,,25,4,81,5,140,,117,6,54,20209,27,,,,,,,,,,,,,,,,,,,None,8ea0f089-0335-4075-9c64-11aaca85caac,,,,
﻿,0,,,2024-01-01 11:09:57.971809,0b11ede2-83ef-4c8a-aff9-eaba8fecf84d,instagram_1month_BBC__underserved_flat,1,61269212b4fdefaccb0ae3fd,,,-2,-2,1,-3,-2,1,1,1,-2,1,1,1,1,-3,1,14,6,5,52,54,,39,52,,237,3m:57s,AnonymousUser,61269212b4fdefaccb0ae3fd,647e18032426740806fd3334,65929d681883241b32c9935e,https://testxr.org/projects/survey/prolific/0b11ede2-83ef-4c8a-aff9-eaba8fecf84d/?PROLIFIC_PID=61269212b4fdefaccb0ae3fd&STUDY_ID=647e18032426740806fd3334&SESSION_ID=65929d681883241b32c9935e,,,1,14,2,20,3,,,,,25,4,116,6,208,,77,5,170,20211,38,,,,,,,,,,,,,,,,,,,None,0510f341-3ce2-4bc5-9dba-dccab11d575f,,,,
﻿,0,,,2024-01-02 11:32:56.806946,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,5f751f2f3f0e3519226170bf,,,-1,-3,-3,-1,-3,-3,1,1,-1,-2,-1,1,-2,1,-2,4,23,3,6,,18,20,6,,90,1m:30s,AnonymousUser,5f751f2f3f0e3519226170bf,657c4c6943444160a93e1a18,6593f45d28bd051600188c6c,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=5f751f2f3f0e3519226170bf&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=6593f45d28bd051600188c6c,,,1,4,2,27,3,,,,,48,5,83,,30,4,63,6,54,20213,9,,,,,,,,,,,,,,,,,,,None,772a15a4-85a1-4818-b9ac-407c84362699,,,,
﻿,0,,,2024-01-02 20:40:43.342845,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,60f6b3aa37e1e1dc42666a82,,,-3,-3,-3,-1,1,-3,1,1,1,-1,-3,-1,-2,-2,-3,4,4,3,17,20,24,15,17,,102,1m:42s,AnonymousUser,60f6b3aa37e1e1dc42666a82,657c4c6943444160a93e1a18,659474bf25ef0f233e8d6836,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=60f6b3aa37e1e1dc42666a82&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=659474bf25ef0f233e8d6836,,,1,4,2,8,3,,,,,70,7,50,6,11,4,35,5,87,20219,,,,,,,,,,,,,,,,,,,,None,4178a0a1-ceed-4e50-ae21-2b0072cc4336,,,,
﻿,0,,,2024-01-03 03:31:35.570072,0b11ede2-83ef-4c8a-aff9-eaba8fecf84d,instagram_1month_BBC__underserved_flat,1,6111cdca14ac0606f4967e49,,,1,-2,-3,1,1,1,1,1,1,1,-2,1,-1,1,-2,20,5,8,34,22,32,30,34,,178,2m:58s,AnonymousUser,6111cdca14ac0606f4967e49,647e18032426740806fd3334,6594d4f7f4c3bb3e561a3e7d,https://testxr.org/projects/survey/prolific/0b11ede2-83ef-4c8a-aff9-eaba8fecf84d/?PROLIFIC_PID=6111cdca14ac0606f4967e49&STUDY_ID=647e18032426740806fd3334&SESSION_ID=6594d4f7f4c3bb3e561a3e7d,,,1,20,2,25,3,,,,,95,6,129,7,63,5,33,4,151,20220,,,,,,,,,,,,,,,,,,,,None,43bb616a-9fc2-46f4-8077-4fa8ee53df34,,,,
﻿,0,,,2024-01-03 18:44:22.149363,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,60fd3dcbeb03070b7de3174f,,,-2,-2,1,-3,1,1,1,-3,1,1,-3,1,-2,-3,1,15,6,5,25,,19,24,25,,136,2m:16s,AnonymousUser,60fd3dcbeb03070b7de3174f,657c4c6943444160a93e1a18,6595aadf25c5829c491c8393,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=60fd3dcbeb03070b7de3174f&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=6595aadf25c5829c491c8393,,,1,15,2,21,3,,,,,26,4,120,,77,5,96,6,52,20225,25,,,,,,,,,,,,,,,,,,,None,5af9f463-0906-4936-95a7-6bd065ea201a,,,,
﻿,0,,,2024-01-03 20:09:34.336253,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,60378db6149972254dc625b8,,,-2,-3,-2,-3,1,-3,-3,1,1,-1,1,-2,-1,-1,-2,7,5,4,28,29,,30,28,,165,2m:45s,AnonymousUser,60378db6149972254dc625b8,657c4c6943444160a93e1a18,6595beebd5fab84895bfbd60,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=60378db6149972254dc625b8&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=6595beebd5fab84895bfbd60,,,1,7,2,12,3,,,,,46,5,102,6,131,,16,4,74,20226,28,,,,,,,,,,,,,,,,,,,None,e975a8e0-2028-42bc-93c2-fc5396da1f3d,,,,
